session,speaker_name,affiliation,tumor_types,clinical_stage,trial_name,trial_features,source,nct_verified
power-in-numbers-leveraging-adult-data-in-pediatric-cancer-drug-development,Mansi Dalal,"FDA, Clinical Reviewer, Division of Hemomalignancies 1",B‑cell acute lymphoblastic leukemia,approved,NETTER‑P (referenced for context),not applicable,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
precision-liver-cancer-care-across-the-continuum-from-prevention-to-therapy,Yujin Hosoda,"University of Texas Southwestern Medical Center, Director of Liver Tumor Translational Research",hepatocellular carcinoma,mixed,Phase 1 window trial (cirrhosis patients undergoing liver resection),"dose escalation erlotinib 25‑75 mg, paired pre‑/post‑treatment biopsies",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
precision-prevention-advances-in-early-detection-and-risk-assessment,Dr. Advani,Astron (company),breast cancer,phase_2,Prospective trial (≈300 women pre‑mammogram),"Multi‑site, includes dense breast subgroup",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-address-mapping-the-molecular-landscape-of-head-and-neck-cancer-to-,Lillian L. Siu,"Princess Margaret Cancer Centre, University of Toronto, Senior Medical Oncologist, Director of the Phase 1 Clinical Trials Program",head and neck cancer,mixed,MERIDIAN,"locally advanced HNSCC (oral cavity, oropharynx, larynx, hypopharynx), stage III‑IV, HPV‑positive or high‑risk HPV‑negative, PD‑L1 positive, no macroscopic disease",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Dr. Sharon Plon,"Baylor College of Medicine, Houston",retinoblastoma; pinealoblastoma; pediatric solid tumors,preclinical,NCARE prospective newborn screening trial,"target 10,000 newborns, focus on RB1, WT1, DICER1",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,John Burn,"Newcastle University, UK",colorectal cancer; upper GI cancer; hepatobiliary cancer; duodenal cancer; bladder cancer; prostate cancer,mixed,CAP2 (Lynch syndrome aspirin trial),"MSH2/MLH1 carriers, 4‑year aspirin, follow‑up to 10 years",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,John Burn,"Newcastle University, UK",colorectal cancer; upper GI cancer; hepatobiliary cancer; duodenal cancer; bladder cancer; prostate cancer,mixed,CAP3 dose‑finding aspirin trial,"1,547 Lynch syndrome carriers, 100 mg, 300 mg, 600 mg aspirin arms",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Nora Disis,"University of Washington, Seattle",breast cancer; colorectal cancer; endometrial cancer; Lynch syndrome-associated cancers; obesity‑related breast cancer,mixed,HER2/neu DCIS dendritic cell vaccine (UPenn),"HER2‑positive, ER‑negative DCIS, n≈11 evaluable",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Nora Disis,"University of Washington, Seattle",breast cancer; colorectal cancer; endometrial cancer; Lynch syndrome-associated cancers; obesity‑related breast cancer,mixed,NAUS209 Lynch syndrome vaccine,"45 Lynch syndrome patients with high‑grade dysplasia, phase I",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Joanne Elmore,UCLA School of Medicine,breast cancer; melanoma; skin lesions,unspecified,PRISM mammography AI trial,"400,000 screening exams, randomization to AI‑assisted vs standard reading",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
presidential-select-symposium-targeting-stage-0-precision-based-prevention,Joanne Elmore,UCLA School of Medicine,breast cancer; melanoma; skin lesions,unspecified,Pathology AI variability study,"240 cases, 187 pathologists, repeat reads after 6‑month washout",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
prostate-cancer-basic-to-clinical-advances,Johan de Bono,The Royal Marsden and ICR,castration‑resistant prostate cancer,phase_1,Phase I/II BRD4‑AR RIPTag trial,"Heavily pre‑treated CRPC, prior taxanes, AR‑targeted therapy, some with AR splice variants",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
prostate-cancer-basic-to-clinical-advances,Misha Beltran,Dana‑Farber Cancer Institute,neuroendocrine prostate cancer,phase_1_2,Phase I/II gocatumig pan‑neuroendocrine carcinoma trial,"Heavily pre‑treated NEPC patients, mixed histology, prior therapies",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
radioligand-therapy-immunity-and-biological-mechanisms,Dave,University (lab group unspecified),pan-cancer,mixed,BetaBART Phase 1/2,"first‑in‑human enrollment, dose 100 µCi Y‑90 MIL‑33B",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
radioligand-therapy-immunity-and-biological-mechanisms,Mike Evans,UCSF,prostate cancer,phase_1,Phase 1 PSMA‑617 + pembrolizumab with granzyme PET,"metastatic castration‑resistant prostate cancer, schedule 1/2 dosing",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
radiotheranostics-nuts-and-bolts,Dr. Jonathan McConathy,"University of Alabama, Department of Radiology",neuroendocrine tumor; prostate cancer,phase_3,NETTER‑1,Grade 1‑2 GEP‑NETs progressed on somatostatin analog,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
radiotheranostics-nuts-and-bolts,Dr. Jonathan McConathy,"University of Alabama, Department of Radiology",neuroendocrine tumor; prostate cancer,phase_3,VISION,Metastatic castration‑resistant prostate cancer after ARPI and taxane,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
reducing-research-friction-how-scientists-and-survivors-can-accelerate-progress,Julie Fleshman,"President and CEO, Pancreatic Cancer Action Network (PanCAN)",pancreatic ductal adenocarcinoma,phase_3,Phase III KRAS inhibitor trial (Revolution Medicines),not specified,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
reframing-gynecologic-cancer-prevention-from-stic-discovery-to-salpingectomy-tra,Rebecca Stone,"Johns Hopkins University, Department of Obstetrics and Gynecology",ovarian cancer,phase_2,TUBAWISP-2,high‑risk women with germline BRCA1/2 or other pathogenic variants,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
shaping-the-future-of-ai-the-role-of-pathology-in-the-development-of-foundationa,Jakob Kater,"Technical University of Dresden, Germany, Professor of Clinical Artificial Intelligence; Senior Physician, Medical Oncology, University Hospital Dresden",lung cancer; prostate cancer; breast cancer; pan-cancer,clinical_trial,EGFR screening trial (Memorial Sloan Kettering),Prospective evaluation of AI‑based EGFR prediction from pathology slides,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
signaling-pathways-in-cancer-dedicated-to-the-memory-of-j-michael-bishop,Ray Palay,NYU Grossman School of Medicine,"lung adenocarcinoma (ALK‑mutant, LKB1/ALK)",preclinical,KP GEM (KRAS G12D + TP53 loss + Cas9),Conditional ALK1 loss via CRISPR,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
signaling-pathways-in-cancer-dedicated-to-the-memory-of-j-michael-bishop,Ray Palay,NYU Grossman School of Medicine,"lung adenocarcinoma (ALK‑mutant, LKB1/ALK)",preclinical,LIF or LIFR knockout KP tumors,Genetic ablation of LIF signaling,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
signaling-pathways-in-cancer-dedicated-to-the-memory-of-j-michael-bishop,Ray Palay,NYU Grossman School of Medicine,"lung adenocarcinoma (ALK‑mutant, LKB1/ALK)",preclinical,Anti‑LIF antibody treatment (AstraZeneca),KP tumors treated 3 weeks,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
Spatial Biomarkers at Single-Cell Resolution,Steve Soto,USC Norris Center,colorectal cancer,metastatic,CALGB SWOG 80405 Phase III clinical trial,"Newly diagnosed metastatic colorectal cancer patients randomized to chemotherapy + cetuximab or chemotherapy + bevacizumab. Covariates adjusted for: KRAS mutation, BRAF mutation, MSI status, sidedness, age, sex.",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
Spatial Biomarkers at Single-Cell Resolution,Lubna Ahmad,University of Cambridge,triple negative breast cancer,early-stage,NEOCHIP study,"280 early-stage triple-negative breast cancer patients randomized to chemoimmunotherapy or chemotherapy. Samples collected at baseline, on-treatment, and post-treatment.",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
Strengthening the Oncology Trial Ecosystem through Operational and Regulatory Innovation,Mark Stewart,"Friends of Cancer Research, Vice President of Science Policy",,phase_3,not specified,"registrational oncology trials, Phase 3 (2020-2024), self‑reported company data",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Steve Forman,"City of Hope, Department of Hematology and Oncology, Duarte, CA",acute lymphoblastic leukemia; lymphoma,phase_1,Phase 1 CD19 CAR consolidation trial,"Adults >55 yr, in first remission after standard chemotherapy, prior blinatumomab exposure",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Steve Forman,"City of Hope, Department of Hematology and Oncology, Duarte, CA",acute lymphoblastic leukemia; lymphoma,phase_1,First‑in‑human BAFF‑R CAR trial,"Relapsed CD19‑negative ALL or B‑cell lymphoma, BAFF‑R expression ≥10% by IHC",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Phil Greenberg,"Fred Hutchinson Cancer Research Center, Seattle, WA",pancreatic ductal adenocarcinoma; melanoma; breast cancer; lung cancer; glioblastoma,mixed,KRAS G12V TCR trial (A11‑restricted),"HLA‑A2+, KRAS G12V+, n=4 treated, dose‑escalation",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Phil Greenberg,"Fred Hutchinson Cancer Research Center, Seattle, WA",pancreatic ductal adenocarcinoma; melanoma; breast cancer; lung cancer; glioblastoma,mixed,Mesothelin TCR trial (pancreatic cancer),"9 patients, stable disease in 6, no PR/CR",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
synthetic-biology-approaches-to-cancer-and-immune-cell-therapy,Unknown,unspecified,diffuse large B‑cell lymphoma; renal cell carcinoma; ovarian cancer; breast cancer; glioblastoma,phase_1,1XX CD19 CAR dose‑escalation (DLBCL),"25 M CAR T cells, 7‑day manufacturing",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-alpha-and-beta-emitter-radiopharmaceuticals-multidisciplinary-precision,Dr. Neil Tonk,"University of Pennsylvania, Department of Radiation Oncology",prostate cancer,phase_3,VISION,"mCRPC, PSMA‑avid, post‑taxane",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-alpha-and-beta-emitter-radiopharmaceuticals-multidisciplinary-precision,Dr. Neil Tonk,"University of Pennsylvania, Department of Radiation Oncology",prostate cancer,phase_3,PSMA‑4,"APMR after ARPI progression, chemo‑naïve",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-alpha-and-beta-emitter-radiopharmaceuticals-multidisciplinary-precision,Dr. Neil Tonk,"University of Pennsylvania, Department of Radiation Oncology",prostate cancer,phase_3,PSMA‑ADDITION,hormone‑sensitive prostate cancer on ADT + ARPI,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-alpha-and-beta-emitter-radiopharmaceuticals-multidisciplinary-precision,Dr. Zach Morris,"University of Wisconsin, Department of Radiation Medicine",head and neck cancer; medulloblastoma; solid tumors (various),phase_1,Phase I NM‑600 + checkpoint inhibitor study,"recurrent head and neck cancer, renal dose limit 23 Gy",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-therapies,Frederick Cohen,Nurix Therapeutics,colorectal cancer; triple‑negative breast cancer; B‑cell lymphoma,phase_1,Phase 1 NX‑1607 study,advanced solid tumors,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-therapies,Jennifer Griffin,Neomorph,clear cell renal cell carcinoma,phase_1,Phase 1 NEO811 study,locally advanced/metastatic ccRCC,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-frontiers-in-microsatellite-stable-metastatic-colorectal-cancer,Scott Kopetz,"University of Texas MD Anderson Cancer Center, Department of Gastrointestinal Medical Oncology",colorectal cancer,mixed,BEACON,"BRAF V600E mutant MSS colorectal cancer, second/third line",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
targeted-therapy-frontiers-in-microsatellite-stable-metastatic-colorectal-cancer,Scott Kopetz,"University of Texas MD Anderson Cancer Center, Department of Gastrointestinal Medical Oncology",colorectal cancer,mixed,BreakWater,"BRAF V600E mutant MSS colorectal cancer, first line, arms: EC+FOLFOX, EC alone, standard chemo",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
the-impact-of-lifestyle-diet-and-the-microbiome-on-cancer-onset-and-spread,Minyang Song,"Harvard T.H. Chan School of Public Health, Department of Nutrition",colorectal cancer,unspecified,Coffee intervention trial (Stage I‑III CRC),80 patients randomized to encapsulated coffee (6 g/day) vs placebo for 3 months,schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
therapeutic-advances-in-adcs,Dr. Runbo Zhong,Shanghai Chest Hospital,non‑small cell lung cancer,phase_1,ARTEMIS‑101 expansion cohort (NSCLC),"40 patients, median 1 prior line, 75% prior immunotherapy, non‑squamous NSCLC without EGFR/ALK/ROS1 alterations",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
translating-epidemiology-to-the-clinic-aspirin-for-the-prevention-and-treatment-,Ruth Langley,University College London,colorectal cancer; gastroesophageal cancer; breast cancer; prostate cancer,phase_3,ADD‑ASPIRIN,"adjuvant patients, 4 tumor types, aspirin 100 mg vs 300 mg vs placebo",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
translating-epidemiology-to-the-clinic-aspirin-for-the-prevention-and-treatment-,Raymond DuBois,"Medical University of South Carolina, Hollings Cancer Center",colorectal cancer,phase_2_3,ASCULT,"stage B/C colorectal cancer, aspirin 200 mg vs placebo",schema_a_models_field,NO - requires manual lookup at clinicaltrials.gov
